v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge,date2
5812,2021-10-28,USS 0009067,288,2.79,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5813,2021-10-28,USS 0009070,288,.81,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5814,2021-10-28,USS 0009072,288,2.75,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5815,2021-10-28,USS 0009073,288,3.8399999,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5816,2021-10-28,USS 0009074,288,2.9200001,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5817,2021-10-28,USS 0009075,288,2.5,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5818,2021-10-28,USS 0009076,288,2.4300001,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5819,2021-10-28,USS 0015695,288,2.6900001,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5820,2021-10-28,USS 0017113,96,1.5,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5821,2021-10-28,USS 0017137,384,0,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5822,2021-10-28,USS 0017138,288,1.5,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5823,2021-10-28,USS 0020686,96,1.24,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5824,2021-10-28,USS 0020707,384,14.83,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5825,2021-10-28,UST 0000712,624,11.5,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5826,2021-10-28,UST 0000713,624,9.0500002,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5827,2021-10-28,UST 0002019,624,10.73,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5828,2021-10-28,UST 0002020,624,11.52,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5829,2021-10-28,UST 0002021,NA,167.10001,2021-10-28,28-10-2021,26.4,20.200001,34.400002,,68,7.8000002,,1013.8,Matched (3),28oct2021
5830,2021-10-29,USS 0004903,192,4.0900002,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5831,2021-10-29,USS 0004927,192,3.2,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5832,2021-10-29,USS 0004949,192,3.1300001,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5833,2021-10-29,USS 0004966,192,1.48,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5834,2021-10-29,USS 0005019,288,1.9400001,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5835,2021-10-29,USS 0008953,288,0,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5836,2021-10-29,USS 0008983,288,3.6300001,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5837,2021-10-29,USS 0009044,288,3.97,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5838,2021-10-29,USS 0009063,288,2.8800001,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5839,2021-10-29,USS 0009067,288,2,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5840,2021-10-29,USS 0009070,288,.81,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5841,2021-10-29,USS 0009072,288,2.78,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5842,2021-10-29,USS 0009073,288,3.9000001,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5843,2021-10-29,USS 0009074,288,2.9400001,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5844,2021-10-29,USS 0009075,288,2.5,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5845,2021-10-29,USS 0009076,288,2.45,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5846,2021-10-29,USS 0015695,288,1.8,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5847,2021-10-29,USS 0017113,96,1.71,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5848,2021-10-29,USS 0017137,384,0,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5849,2021-10-29,USS 0017138,288,2.3199999,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5850,2021-10-29,USS 0020686,96,1.1,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5851,2021-10-29,USS 0020707,384,13.37,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5852,2021-10-29,UST 0000712,624,11.28,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5853,2021-10-29,UST 0000713,624,9.0500002,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5854,2021-10-29,UST 0002019,624,10.96,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5855,2021-10-29,UST 0002020,624,11.31,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5856,2021-10-29,UST 0002021,NA,158.36,2021-10-29,29-10-2021,25.299999,18,33.200001,,31,6.1999998,,1015.2,Matched (3),29oct2021
5857,2021-10-30,USS 0004903,192,2.46,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5858,2021-10-30,USS 0004927,192,3.29,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5859,2021-10-30,USS 0004949,192,2.49,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5860,2021-10-30,USS 0004966,192,1.48,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5861,2021-10-30,USS 0005019,288,1.36,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5862,2021-10-30,USS 0008953,288,0,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5863,2021-10-30,USS 0008983,288,3.48,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5864,2021-10-30,USS 0009044,288,2.74,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5865,2021-10-30,USS 0009063,288,3.01,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5866,2021-10-30,USS 0009067,288,2.0699999,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5867,2021-10-30,USS 0009070,288,.88,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5868,2021-10-30,USS 0009072,288,2.6500001,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5869,2021-10-30,USS 0009073,288,3.5999999,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5870,2021-10-30,USS 0009074,288,2.75,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5871,2021-10-30,USS 0009075,288,2.28,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5872,2021-10-30,USS 0009076,288,2.3,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5873,2021-10-30,USS 0015695,288,1.76,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5874,2021-10-30,USS 0017113,96,1.21,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5875,2021-10-30,USS 0017137,384,0,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5876,2021-10-30,USS 0017138,288,.85000002,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5877,2021-10-30,USS 0020686,96,.97000003,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5878,2021-10-30,USS 0020707,384,14.55,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5879,2021-10-30,UST 0000712,624,11.21,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5880,2021-10-30,UST 0000713,624,9.0100002,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5881,2021-10-30,UST 0002019,624,10.89,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5882,2021-10-30,UST 0002020,624,11.21,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5883,2021-10-30,UST 0002021,NA,166.88,2021-10-30,30-10-2021,24.4,17,33,,22,6.1999998,,1015.7,Matched (3),30oct2021
5884,2021-10-31,USS 0004903,192,3.74,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5885,2021-10-31,USS 0004927,192,2.9000001,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5886,2021-10-31,USS 0004949,192,1.79,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5887,2021-10-31,USS 0004966,192,1.33,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5888,2021-10-31,USS 0005019,288,1.27,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5889,2021-10-31,USS 0008953,288,0,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5890,2021-10-31,USS 0008983,288,3.3299999,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5891,2021-10-31,USS 0009044,288,4.0100002,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5892,2021-10-31,USS 0009063,288,3.4400001,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5893,2021-10-31,USS 0009067,288,2.4300001,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5894,2021-10-31,USS 0009070,288,.79000002,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5895,2021-10-31,USS 0009072,288,2.71,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5896,2021-10-31,USS 0009073,288,3.8699999,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5897,2021-10-31,USS 0009074,288,2.9200001,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5898,2021-10-31,USS 0009075,288,2.4300001,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5899,2021-10-31,USS 0009076,288,2.4200001,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5900,2021-10-31,USS 0015695,288,1.75,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5901,2021-10-31,USS 0017113,96,1.22,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5902,2021-10-31,USS 0017137,384,0,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5903,2021-10-31,USS 0017138,288,.02,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5904,2021-10-31,USS 0020686,96,.94,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5905,2021-10-31,USS 0020707,384,15.81,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5906,2021-10-31,UST 0000712,624,11.26,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5907,2021-10-31,UST 0000713,624,8.9399996,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5908,2021-10-31,UST 0002019,624,11.02,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5909,2021-10-31,UST 0002020,624,11.39,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5910,2021-10-31,UST 0002021,NA,149.02,2021-10-31,31-10-2021,23.6,15,33.599998,,23,3.5,,1014,Matched (3),31oct2021
5911,2021-11-01,USS 0004903,192,5.1799998,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5912,2021-11-01,USS 0004927,192,2.9400001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5913,2021-11-01,USS 0004949,192,2.3800001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5914,2021-11-01,USS 0004966,192,1.41,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5915,2021-11-01,USS 0005019,288,.98000002,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5916,2021-11-01,USS 0008953,288,0,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5917,2021-11-01,USS 0008983,288,4.0900002,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5918,2021-11-01,USS 0009044,288,4.3699999,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5919,2021-11-01,USS 0009063,288,3.1800001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5920,2021-11-01,USS 0009067,288,1.95,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5921,2021-11-01,USS 0009070,288,.46000001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5922,2021-11-01,USS 0009072,288,2.8199999,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5923,2021-11-01,USS 0009073,288,4.0500002,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5924,2021-11-01,USS 0009074,288,2.9100001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5925,2021-11-01,USS 0009075,288,2.5799999,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5926,2021-11-01,USS 0009076,288,2.4300001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5927,2021-11-01,USS 0015695,288,1.8,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5928,2021-11-01,USS 0017113,96,1.47,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5929,2021-11-01,USS 0017137,384,0,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5930,2021-11-01,USS 0017138,288,.41999999,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5931,2021-11-01,USS 0020686,96,.83999997,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5932,2021-11-01,USS 0020707,384,18.780001,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5933,2021-11-01,UST 0000712,624,11.23,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5934,2021-11-01,UST 0000713,624,8.9300003,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5935,2021-11-01,UST 0002019,624,10.76,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5936,2021-11-01,UST 0002020,624,11.38,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5937,2021-11-01,UST 0002021,NA,158.89,2021-11-01,01-11-2021,24.299999,15,34.599998,,40,3.4000001,,1011.9,Matched (3),01nov2021
5938,2021-11-02,USS 0004903,192,3.52,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5939,2021-11-02,USS 0004927,192,3.0999999,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5940,2021-11-02,USS 0004949,192,2.3399999,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5941,2021-11-02,USS 0004966,192,1.47,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5942,2021-11-02,USS 0005019,288,1.21,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5943,2021-11-02,USS 0008953,288,0,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5944,2021-11-02,USS 0008983,288,3.5699999,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5945,2021-11-02,USS 0009044,288,4.8699999,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5946,2021-11-02,USS 0009063,288,2.75,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5947,2021-11-02,USS 0009067,288,2.6700001,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5948,2021-11-02,USS 0009070,288,.98000002,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5949,2021-11-02,USS 0009072,288,2.6300001,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5950,2021-11-02,USS 0009073,288,4.0500002,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5951,2021-11-02,USS 0009074,288,2.9300001,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5952,2021-11-02,USS 0009075,288,2.5999999,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5953,2021-11-02,USS 0009076,288,2.4300001,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5954,2021-11-02,USS 0015695,288,1.86,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5955,2021-11-02,USS 0017113,96,1.4,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5956,2021-11-02,USS 0017137,384,0,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5957,2021-11-02,USS 0017138,288,1.3200001,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5958,2021-11-02,USS 0020686,96,.72000003,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5959,2021-11-02,USS 0020707,384,19.34,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5960,2021-11-02,UST 0000712,624,11.49,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5961,2021-11-02,UST 0000713,624,8.9300003,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5962,2021-11-02,UST 0002019,624,10.85,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5963,2021-11-02,UST 0002020,624,11.38,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5964,2021-11-02,UST 0002021,NA,183.14999,2021-11-02,02-11-2021,24.700001,17,33.799999,,48,5.4000001,,1011.9,Matched (3),02nov2021
5965,2021-11-03,USS 0004903,192,3.3299999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5966,2021-11-03,USS 0004927,192,3.26,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5967,2021-11-03,USS 0004949,192,2.6199999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5968,2021-11-03,USS 0004966,192,1.53,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5969,2021-11-03,USS 0005019,288,1.04,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5970,2021-11-03,USS 0008953,288,0,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5971,2021-11-03,USS 0008983,288,4.5,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5972,2021-11-03,USS 0009044,288,4.3000002,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5973,2021-11-03,USS 0009063,288,3.74,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5974,2021-11-03,USS 0009067,288,3.0999999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5975,2021-11-03,USS 0009070,288,.34999999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5976,2021-11-03,USS 0009072,288,2.46,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5977,2021-11-03,USS 0009073,288,4.3800001,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5978,2021-11-03,USS 0009074,288,2.9300001,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5979,2021-11-03,USS 0009075,288,2.6099999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5980,2021-11-03,USS 0009076,288,2.4400001,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5981,2021-11-03,USS 0015695,288,1.8200001,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5982,2021-11-03,USS 0017113,96,1.0599999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5983,2021-11-03,USS 0017137,384,0,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5984,2021-11-03,USS 0017138,288,1.21,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5985,2021-11-03,USS 0020686,96,1.02,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5986,2021-11-03,USS 0020707,384,18.549999,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5987,2021-11-03,UST 0000712,624,11.38,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5988,2021-11-03,UST 0000713,624,8.9700003,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5989,2021-11-03,UST 0002019,624,10.99,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5990,2021-11-03,UST 0002020,624,11.1,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5991,2021-11-03,UST 0002021,NA,129.88,2021-11-03,03-11-2021,25,18,34,,44,5.4000001,,1012.6,Matched (3),03nov2021
5992,2021-11-04,USS 0004903,192,2.79,2021-11-04,04-11-2021,24.700001,18,34,,47,6.8000002,,1012.1,Matched (3),04nov2021
5993,2021-11-04,USS 0004927,192,2.6199999,2021-11-04,04-11-2021,24.700001,18,34,,47,6.8000002,,1012.1,Matched (3),04nov2021
5994,2021-11-04,USS 0004949,192,2.49,2021-11-04,04-11-2021,24.700001,18,34,,47,6.8000002,,1012.1,Matched (3),04nov2021
5995,2021-11-04,USS 0004966,192,1.62,2021-11-04,04-11-2021,24.700001,18,34,,47,6.8000002,,1012.1,Matched (3),04nov2021
