DTR,PT_TENEMENT_NUMBER,PROPERTY_TYPE,USAGE_CODE,BUILDING_TYPE,COUNT_OF_FLOOR,CONST_YR,AREA,ADDRESS,Meter No.,Account No. ,Latitude,Longittude
Shyam Ved DTR,02345722990001U,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/202 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009049,75107201938,23.0330584,72.6658198
Shyam Ved DTR,02345723010001I,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/203 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009050,75107201946,23.0330584,72.6658198
Shyam Ved DTR,02345723030001T,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/204 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009051,75107201954,23.0330584,72.6658198
Shyam Ved DTR,02345723050001H,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/301 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009052,75107201016,23.0330584,72.6658198
Shyam Ved DTR,02345723070001S,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/302 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009053,75107201962,23.0330584,72.6658198
Shyam Ved DTR,02345723090001G,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/303 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009054,75107201970,23.0330584,72.6658198
Shyam Ved DTR,02345723110001B,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/304 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009055,75107201989,23.0330584,72.6658198
Shyam Ved DTR,02345723130001M,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/401 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009056,75107201997,23.0330584,72.6658198
Shyam Ved DTR,02345723150001A,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/402 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009057,75107202004,23.0330584,72.6658198
Shyam Ved DTR,02345723170001L,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/403 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009058,75107202012,23.0330584,72.6658198
Shyam Ved DTR,02345723200001A,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/404 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009059,75107202020,23.0330584,72.6658198
Shyam Ved DTR,02345723210001R,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/501 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009060,75107202039,23.0330584,72.6658198
Shyam Ved DTR,02345723230001F,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/502 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009061,75107202047,23.0330584,72.6658198
Shyam Ved DTR,02345723250001Q,RESIDENTIAL,4,FLAT,1,2014,32.6,"E/503 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009062,75107202055,23.0330584,72.6658198
Shyam Ved DTR,02345723270001E,RESIDENTIAL,4,FLAT,1,2014,33.95,"E/504 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009063,75107202063,23.0330584,72.6658198
Shyam Ved DTR,02345723290001P,NON-RESIDENTIAL,0340,SHOP,1,2014,20.25,"SHOP-01 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009064,75107205810,23.0330584,72.6658198
Shyam Ved DTR,02345723310001K,NON-RESIDENTIAL,0125,DISPENSARY,1,2014,20.25,"SHOP-02 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009065,75107205801,23.0330584,72.6658198
Shyam Ved DTR,02345723330001V,NON-RESIDENTIAL,0340,SHOP,1,2014,22.28,"SHOP-03 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009066,75107205798,23.0330584,72.6658198
Shyam Ved DTR,02345723350001J,NON-RESIDENTIAL,0340,SHOP,1,2014,21.6,"SHOP-04 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009067,75107205780,23.0330584,72.6658198
Shyam Ved DTR,02345723370001U,NON-RESIDENTIAL,0340,SHOP,1,2014,24.3,"SHOP-05 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009068,75107205828,23.0330584,72.6658198
Shyam Ved DTR,02345723390001I,NON-RESIDENTIAL,0340,SHOP,2,2014 ~ 2018,39.86,"SHOP-06 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009069,75107205836,23.0330584,72.6658198
Shyam Ved DTR,02345723410001D,NON-RESIDENTIAL,0125,DISPENSARY,1,2014,20.25,"SHOP-07 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009070,75107205844,23.0330584,72.6658198
Shyam Ved DTR,02345723430001O,NON-RESIDENTIAL,0340,SHOP,1,2014,20.25,"SHOP-08 SHYAM VED ELEGANCE , OPP. VRUNDAVAN BUNGLOWS ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",USS 0009071,75107205852,23.0330584,72.6658198
Vitthal Plaza,02345728930001I,NON-RESIDENTIAL,0340,SHOP,1,2015,63.57,"SHOP-GF-01 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345728950001T,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-02 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345728970001H,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-03 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345728990001S,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-04 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729010001G,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-05 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729030001R,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-06 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729050001F,NON-RESIDENTIAL,0340,SHOP,1,2015,65.8,"SHOP-GF-07-08 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,023457290600019,NON-RESIDENTIAL,0340,SHOP,1,2015,65.8,"SHOP-GF-08 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729070001Q,NON-RESIDENTIAL,0001,BANK,1,2015,63.29,"SHOP-GF-09 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729090001E,NON-RESIDENTIAL,0001,BANK,1,2015,62.64,"SHOP-GF-10 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,023457291100019,NON-RESIDENTIAL,0001,BANK,1,2015,62.64,"SHOP-GF-11 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729130001K,NON-RESIDENTIAL,0001,BANK,1,2015,62.64,"SHOP-GF-12 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729150001V,NON-RESIDENTIAL,0001,BANK,1,2015,62.64,"SHOP-GF-13 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729170001J,NON-RESIDENTIAL,0001,BANK,1,2015,62.64,"SHOP-GF-14 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729190001U,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-15 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729210001P,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-16 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729230001D,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-17 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729250001O,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-18 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729270001C,NON-RESIDENTIAL,0340,SHOP,1,2015,63.29,"SHOP-GF-19 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729290001N,NON-RESIDENTIAL,0001,BANK,1,2015,63.29,"SHOP-GF-20 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729310001I,NON-RESIDENTIAL,0001,BANK,1,2015,62.64,"SHOP-GF-21 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729330001T,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-22 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729350001H,NON-RESIDENTIAL,0340,SHOP,1,2015,61.15,"SHOP-GF-23 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729370001S,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-24 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729390001G,NON-RESIDENTIAL,0340,SHOP,1,2015,61.15,"SHOP-GF-25 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729410001B,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-26 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729430001M,NON-RESIDENTIAL,0340,SHOP,1,2015,61.15,"SHOP-GF-27 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729450001A,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-28 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729470001L,NON-RESIDENTIAL,0340,SHOP,1,2015,65.61,"SHOP-GF-29 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,023457294900019,NON-RESIDENTIAL,0340,SHOP,1,2015,61.8,"SHOP-GF-30 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729510001R,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-31 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729530001F,NON-RESIDENTIAL,0340,SHOP,1,2015,61.15,"SHOP-GF-32 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729550001Q,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-33 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729570001E,NON-RESIDENTIAL,0340,SHOP,1,2015,61.15,"SHOP-GF-34 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729590001P,NON-RESIDENTIAL,0340,SHOP,1,2015,62.64,"SHOP-GF-35 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729610001K,NON-RESIDENTIAL,0340,SHOP,1,2015,60.87,"SHOP-GF-36 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729630001V,NON-RESIDENTIAL,0340,SHOP,1,2015,59.57,"SHOP-GF-37 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729650001J,NON-RESIDENTIAL,0340,SHOP,1,2015,51.2,"SHOP-GF-38 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729670001U,NON-RESIDENTIAL,0340,SHOP,1,2015,51.2,"SHOP-GF-39 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729690001I,NON-RESIDENTIAL,0340,SHOP,1,2015,51.2,"SHOP-GF-40 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729700001J,NON-RESIDENTIAL,0340,SHOP,1,2015,51.2,"SHOP-GF-41 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729710001D,NON-RESIDENTIAL,0126,HOSPITAL,1,2015,126.39,"SHOP-FF-101 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729730001O,NON-RESIDENTIAL,0126,HOSPITAL,1,2015,49.72,"SHOP-FF-102 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729750001C,NON-RESIDENTIAL,0126,HOSPITAL,1,2015,49.72,"SHOP-FF-103 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729770001N,NON-RESIDENTIAL,0126,HOSPITAL,1,2015,49.72,"SHOP-FF-104 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729790001B,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-105 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729810001T,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-106 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729830001H,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,55.85,"SHOP-FF-107 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729850001S,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,50.46,"SHOP-FF-108 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729870001G,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-109 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729890001R,NON-RESIDENTIAL,0264,PHOTO STUDIO,1,2015,49.72,"SHOP-FF-110 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729910001M,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-111 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729930001A,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-112 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729950001L,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-113 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,023457299700019,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-114 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345729990001K,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-115 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730010001A,NON-RESIDENTIAL,0017,TUTION CLASS,1,2015,49.72,"SHOP-FF-116 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730030001L,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-117 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730040001F,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-117 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,023457300500019,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,50.09,"SHOP-FF-118 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730070001K,NON-RESIDENTIAL,0411,SCHOOL,1,2015,50.46,"SHOP-FF-119 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730090001V,NON-RESIDENTIAL,0411,SCHOOL,1,2015,49.72,"SHOP-FF-120 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730110001Q,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.72,"SHOP-FF-121 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730130001E,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,48.23,"SHOP-FF-122 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730150001P,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.44,"SHOP-FF-123 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730170001D,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,48.14,"SHOP-FF-124 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730190001O,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.44,"SHOP-FF-125 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730210001J,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,48.14,"SHOP-FF-126 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730230001U,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.44,"SHOP-FF-127 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730250001I,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,52.51,"SHOP-FF-128 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730270001T,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,48.51,"SHOP-FF-129 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730290001H,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,49.44,"SHOP-FF-130 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730310001C,NON-RESIDENTIAL,0183,COMM. OFFICE,1,2015,48.14,"SHOP-FF-131 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730330001N,NON-RESIDENTIAL,0153,HOTEL,1,2015,32.6,"SHOP-FF-132 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
Vitthal Plaza,02345730350001B,NON-RESIDENTIAL,0153,HOTEL,1,2015,32.08,"SHOP-FF-133 VITTHAL PLAZA , OPP. NARODA G E B ,NAVA NARODA AHMEDABAD AHMEDABAD GUJARAT INDIA,382330",,,23.0789658,72.6730839
