v1,date_elec,mtr_number,conload,imp,date_md,date,tavg,tmin,tmax,prcp,wdir,wspd,wpgt,pres,_merge
4417,2021-09-06,USS 0017137,384,0,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4418,2021-09-06,USS 0017138,288,3.01,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4419,2021-09-06,USS 0020686,96,1.04,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4420,2021-09-06,USS 0020707,384,14.85,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4421,2021-09-06,UST 0000712,624,10.32,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4422,2021-09-06,UST 0000713,624,9.1099997,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4423,2021-09-06,UST 0002019,624,8.8500004,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4424,2021-09-06,UST 0002020,624,8.96,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4425,2021-09-06,UST 0002021,NA,177.78,2021-09-06,06-09-2021,29.9,27,36,0,301,6.6999998,,1003.6,Matched (3)
4426,2021-09-07,USS 0004903,192,5.4699998,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4427,2021-09-07,USS 0004927,192,4.7199998,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4428,2021-09-07,USS 0004949,192,5.5999999,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4429,2021-09-07,USS 0004966,192,3.28,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4430,2021-09-07,USS 0005019,288,2.5,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4431,2021-09-07,USS 0008953,288,5.1999998,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4432,2021-09-07,USS 0008983,288,5.9200001,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4433,2021-09-07,USS 0009044,288,3.45,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4434,2021-09-07,USS 0009063,288,5.8099999,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4435,2021-09-07,USS 0009067,288,2.6400001,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4436,2021-09-07,USS 0009070,288,2.1500001,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4437,2021-09-07,USS 0009072,288,2.24,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4438,2021-09-07,USS 0009073,288,1.8099999,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4439,2021-09-07,USS 0009074,288,2.3199999,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4440,2021-09-07,USS 0009075,288,2.3199999,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4441,2021-09-07,USS 0009076,288,1.86,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4442,2021-09-07,USS 0015695,288,1.76,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4443,2021-09-07,USS 0017113,96,1.89,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4444,2021-09-07,USS 0017137,384,0,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4445,2021-09-07,USS 0017138,288,3.72,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4446,2021-09-07,USS 0020686,96,.86000001,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4447,2021-09-07,USS 0020707,384,15,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4448,2021-09-07,UST 0000712,624,10.34,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4449,2021-09-07,UST 0000713,624,9.21,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4450,2021-09-07,UST 0002019,624,8.8900003,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4451,2021-09-07,UST 0002020,624,9.1300001,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4452,2021-09-07,UST 0002021,NA,155.09,2021-09-07,07-09-2021,29.299999,26.4,34.599998,1,327,6.9000001,,1002.3,Matched (3)
4453,2021-09-08,USS 0004903,192,6.0500002,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4454,2021-09-08,USS 0004927,192,5.4899998,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4455,2021-09-08,USS 0004949,192,4.3899999,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4456,2021-09-08,USS 0004966,192,2.9100001,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4457,2021-09-08,USS 0005019,288,3.3900001,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4458,2021-09-08,USS 0008953,288,4.48,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4459,2021-09-08,USS 0008983,288,6.3299999,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4460,2021-09-08,USS 0009044,288,3.95,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4461,2021-09-08,USS 0009063,288,3.5799999,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4462,2021-09-08,USS 0009067,288,2.6400001,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4463,2021-09-08,USS 0009070,288,1.01,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4464,2021-09-08,USS 0009072,288,2.1800001,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4465,2021-09-08,USS 0009073,288,1.79,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4466,2021-09-08,USS 0009074,288,2.3099999,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4467,2021-09-08,USS 0009075,288,2.3,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4468,2021-09-08,USS 0009076,288,1.86,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4469,2021-09-08,USS 0015695,288,1.88,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4470,2021-09-08,USS 0017113,96,1.75,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4471,2021-09-08,USS 0017137,384,0,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4472,2021-09-08,USS 0017138,288,3.75,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4473,2021-09-08,USS 0020686,96,.88,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4474,2021-09-08,USS 0020707,384,15.71,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4475,2021-09-08,UST 0000712,624,9.9099998,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4476,2021-09-08,UST 0000713,624,9.1700001,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4477,2021-09-08,UST 0002019,624,8.7299995,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4478,2021-09-08,UST 0002020,624,9.1999998,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4479,2021-09-08,UST 0002021,NA,167.38,2021-09-08,08-09-2021,29.5,27,35,2,33,7.5,,1000,Matched (3)
4480,2021-09-09,USS 0004903,192,4.1900001,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4481,2021-09-09,USS 0004927,192,6.2399998,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4482,2021-09-09,USS 0004949,192,6.1100001,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4483,2021-09-09,USS 0004966,192,3.1500001,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4484,2021-09-09,USS 0005019,288,1.87,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4485,2021-09-09,USS 0008953,288,4.3299999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4486,2021-09-09,USS 0008983,288,2.6199999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4487,2021-09-09,USS 0009044,288,4.0900002,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4488,2021-09-09,USS 0009063,288,3.1500001,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4489,2021-09-09,USS 0009067,288,2.8199999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4490,2021-09-09,USS 0009070,288,1.21,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4491,2021-09-09,USS 0009072,288,2.3099999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4492,2021-09-09,USS 0009073,288,1.84,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4493,2021-09-09,USS 0009074,288,2.3299999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4494,2021-09-09,USS 0009075,288,2.3399999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4495,2021-09-09,USS 0009076,288,1.86,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4496,2021-09-09,USS 0015695,288,4.3000002,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4497,2021-09-09,USS 0017113,96,1.63,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4498,2021-09-09,USS 0017137,384,0,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4499,2021-09-09,USS 0017138,288,3.49,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4500,2021-09-09,USS 0020686,96,.97000003,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4501,2021-09-09,USS 0020707,384,14.39,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4502,2021-09-09,UST 0000712,624,10.33,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4503,2021-09-09,UST 0000713,624,9.1199999,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4504,2021-09-09,UST 0002019,624,8.8800001,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4505,2021-09-09,UST 0002020,624,9.1899996,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4506,2021-09-09,UST 0002021,NA,179.08,2021-09-09,09-09-2021,26.9,26,30.4,14,203,9.1000004,,1002,Matched (3)
4507,2021-09-10,USS 0004903,192,3.8299999,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4508,2021-09-10,USS 0004927,192,2.96,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4509,2021-09-10,USS 0004949,192,2.77,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4510,2021-09-10,USS 0004966,192,3.3499999,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4511,2021-09-10,USS 0005019,288,2.9400001,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4512,2021-09-10,USS 0008953,288,4.0700002,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4513,2021-09-10,USS 0008983,288,5.2399998,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4514,2021-09-10,USS 0009044,288,3.6500001,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4515,2021-09-10,USS 0009063,288,2.6600001,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4516,2021-09-10,USS 0009067,288,1.5,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4517,2021-09-10,USS 0009070,288,1,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4518,2021-09-10,USS 0009072,288,2.22,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4519,2021-09-10,USS 0009073,288,1.8,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4520,2021-09-10,USS 0009074,288,2.3199999,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4521,2021-09-10,USS 0009075,288,2.3199999,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4522,2021-09-10,USS 0009076,288,1.87,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4523,2021-09-10,USS 0015695,288,1.61,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4524,2021-09-10,USS 0017113,96,1.67,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4525,2021-09-10,USS 0017137,384,0,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4526,2021-09-10,USS 0017138,288,1.45,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4527,2021-09-10,USS 0020686,96,.69999999,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4528,2021-09-10,USS 0020707,384,14.7,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4529,2021-09-10,UST 0000712,624,10.22,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4530,2021-09-10,UST 0000713,624,9.2399998,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4531,2021-09-10,UST 0002019,624,9.4099998,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4532,2021-09-10,UST 0002020,624,9.4799995,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4533,2021-09-10,UST 0002021,NA,166.38,2021-09-10,10-09-2021,26.799999,26,29.200001,2,242,9.6999998,,1002.5,Matched (3)
4534,2021-09-11,USS 0004903,192,4.52,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4535,2021-09-11,USS 0004927,192,3.28,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4536,2021-09-11,USS 0004949,192,2.78,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4537,2021-09-11,USS 0004966,192,2.6400001,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4538,2021-09-11,USS 0005019,288,3.03,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4539,2021-09-11,USS 0008953,288,4.8000002,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4540,2021-09-11,USS 0008983,288,4.73,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4541,2021-09-11,USS 0009044,288,4.5799999,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4542,2021-09-11,USS 0009063,288,2.1099999,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4543,2021-09-11,USS 0009067,288,2.49,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4544,2021-09-11,USS 0009070,288,1.38,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4545,2021-09-11,USS 0009072,288,2.23,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4546,2021-09-11,USS 0009073,288,2.28,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4547,2021-09-11,USS 0009074,288,2.3299999,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4548,2021-09-11,USS 0009075,288,2.3199999,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4549,2021-09-11,USS 0009076,288,1.87,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4550,2021-09-11,USS 0015695,288,1.66,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4551,2021-09-11,USS 0017113,96,1.51,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4552,2021-09-11,USS 0017137,384,0,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4553,2021-09-11,USS 0017138,288,.88999999,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4554,2021-09-11,USS 0020686,96,.69999999,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4555,2021-09-11,USS 0020707,384,15.14,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4556,2021-09-11,UST 0000712,624,10.36,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4557,2021-09-11,UST 0000713,624,9.2299995,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4558,2021-09-11,UST 0002019,624,9.29,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4559,2021-09-11,UST 0002020,624,9.4899998,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4560,2021-09-11,UST 0002021,NA,140.10001,2021-09-11,11-09-2021,27.299999,25,30,8.8999996,254,8.1999998,,1000.7,Matched (3)
4561,2021-09-12,USS 0004903,192,3.2,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4562,2021-09-12,USS 0004927,190,3.8199999,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4563,2021-09-12,USS 0004949,192,4.6500001,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4564,2021-09-12,USS 0004966,192,2.6800001,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4565,2021-09-12,USS 0005019,288,3.3800001,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4566,2021-09-12,USS 0008953,288,5.23,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4567,2021-09-12,USS 0008983,288,4.5500002,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4568,2021-09-12,USS 0009044,288,3.3599999,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4569,2021-09-12,USS 0009063,288,3.52,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4570,2021-09-12,USS 0009067,288,1.24,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4571,2021-09-12,USS 0009070,288,.75,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4572,2021-09-12,USS 0009072,288,2.3199999,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4573,2021-09-12,USS 0009073,288,3.5,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4574,2021-09-12,USS 0009074,288,2.53,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4575,2021-09-12,USS 0009075,285,2.52,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4576,2021-09-12,USS 0009076,288,1.91,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4577,2021-09-12,USS 0015695,288,1.98,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4578,2021-09-12,USS 0017113,96,0,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4579,2021-09-12,USS 0017137,384,0,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4580,2021-09-12,USS 0017138,288,.88999999,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4581,2021-09-12,USS 0020686,96,.41,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4582,2021-09-12,USS 0020707,384,14.88,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4583,2021-09-12,UST 0000712,624,10.46,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4584,2021-09-12,UST 0000713,624,9.3000002,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4585,2021-09-12,UST 0002019,624,9.4300003,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4586,2021-09-12,UST 0002020,624,9.5100002,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4587,2021-09-12,UST 0002021,NA,190.67,2021-09-12,12-09-2021,26.9,25,30,2,255,6.8000002,,999,Matched (3)
4588,2021-09-13,USS 0004903,192,4.75,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4589,2021-09-13,USS 0004927,192,3.8800001,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4590,2021-09-13,USS 0004949,192,3.5799999,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4591,2021-09-13,USS 0004966,192,2.3699999,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4592,2021-09-13,USS 0005019,288,3.1900001,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4593,2021-09-13,USS 0008953,288,4.3600001,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4594,2021-09-13,USS 0008983,288,4.5,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4595,2021-09-13,USS 0009044,288,4.25,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4596,2021-09-13,USS 0009063,288,3.48,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4597,2021-09-13,USS 0009067,288,3.0999999,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4598,2021-09-13,USS 0009070,288,.93000001,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4599,2021-09-13,USS 0009072,288,2.3299999,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4600,2021-09-13,USS 0009073,288,3.73,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4601,2021-09-13,USS 0009074,288,2.8,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4602,2021-09-13,USS 0009075,288,2.8,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4603,2021-09-13,USS 0009076,288,1.88,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4604,2021-09-13,USS 0015695,288,2.0799999,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4605,2021-09-13,USS 0017113,96,1.46,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4606,2021-09-13,USS 0017137,384,0,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4607,2021-09-13,USS 0017138,288,3.02,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4608,2021-09-13,USS 0020686,96,.79000002,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4609,2021-09-13,USS 0020707,384,13.86,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4610,2021-09-13,UST 0000712,624,10.32,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4611,2021-09-13,UST 0000713,624,9.1899996,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4612,2021-09-13,UST 0002019,624,9.1099997,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4613,2021-09-13,UST 0002020,624,9.3400002,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
4614,2021-09-13,UST 0002021,NA,152.94,2021-09-13,13-09-2021,28.700001,25.6,33,14,42,5.6999998,,998.40002,Matched (3)
